,Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
1599,Malaysia,2002,Developing,72.9,14.0,4,0.49,216.7029481,95.0,408,27.9,4,94.0,3.4,94.0,0.1,4167.364387,24198811.0,9.5,9.3,0.723,12.0
1600,Malaysia,2001,Developing,72.7,144.0,4,0.53,210.2417002,95.0,2198,27.0,5,95.0,3.4,96.0,0.1,3915.11546,2369897.0,9.7,9.4,0.725,11.9
1601,Malaysia,2000,Developing,72.4,149.0,4,0.54,23.37167228,97.0,6187,26.0,5,98.0,3.4,98.0,0.1,445.17471,2318568.0,9.8,9.6,0.715,11.6
1602,Maldives,2015,Developing,78.5,61.0,0,,0.0,99.0,0,27.4,0,99.0,,99.0,0.1,8395.785198,49163.0,13.6,13.6,0.701,12.7
1603,Maldives,2014,Developing,78.2,62.0,0,0.01,2051.748615,99.0,0,26.2,0,99.0,13.73,99.0,0.1,7716.2415,41.0,13.6,13.7,0.693,12.7
1604,Maldives,2013,Developing,77.9,64.0,0,0.01,1626.591186,99.0,0,25.1,0,99.0,11.16,99.0,0.1,7112.33575,393.0,13.7,13.8,0.683,12.4
1605,Maldives,2012,Developing,77.6,65.0,0,0.01,1259.940376,99.0,0,24.1,0,99.0,9.16,99.0,0.1,6541.7465,385.0,13.8,13.9,0.675,12.1
1606,Maldives,2011,Developing,77.3,67.0,0,1.92,1079.893546,96.0,0,23.1,0,96.0,8.11,96.0,0.1,6497.55443,377.0,13.9,14.0,0.663,11.8
1607,Maldives,2010,Developing,76.7,73.0,0,1.83,91.13971812,97.0,0,22.1,0,97.0,7.93,96.0,0.1,633.79498,367.0,14.0,14.1,0.653,11.6
1608,Maldives,2009,Developing,76.3,75.0,0,1.59,100.503021,98.0,6,21.2,0,98.0,9.22,98.0,0.1,597.1659,36.0,14.1,14.2,0.651,11.8
1609,Maldives,2008,Developing,75.9,81.0,0,1.76,1077.712092,98.0,0,2.3,0,98.0,9.3,98.0,0.1,5828.621374,362.0,14.2,14.3,0.641,11.8
1610,Maldives,2007,Developing,75.4,82.0,0,1.78,6.491488598,98.0,20,19.5,0,98.0,6.64,98.0,0.1,52.862285,349.0,14.3,14.4,0.632,11.9
1611,Maldives,2006,Developing,75.0,88.0,0,1.62,659.8499118,98.0,47,18.7,0,98.0,7.37,98.0,0.1,4428.522898,333.0,14.3,14.5,0.622,12.0
1612,Maldives,2005,Developing,74.3,93.0,0,1.47,620.9518909,98.0,1395,18.0,0,98.0,9.52,98.0,0.1,3488.493769,321.0,14.4,14.5,0.625,12.1
1613,Maldives,2004,Developing,73.4,16.0,0,1.6,611.9093566,97.0,37,17.3,0,96.0,5.89,96.0,0.1,3853.33348,312.0,14.5,14.6,0.617,12.2
1614,Maldives,2003,Developing,72.7,112.0,0,1.75,491.4978908,98.0,75,16.7,0,98.0,5.9,98.0,0.1,3432.247841,34.0,14.6,14.7,0.601,11.8
1615,Maldives,2002,Developing,71.8,124.0,0,1.95,4.299053392,98.0,926,16.2,0,98.0,5.78,98.0,0.1,32.37239,297.0,14.6,14.7,0.597,12.0
1616,Maldives,2001,Developing,78.0,129.0,0,1.98,41.30688803,98.0,0,15.6,0,97.0,5.84,98.0,0.1,298.67598,292.0,14.7,14.8,0.587,11.8
1617,Maldives,2000,Developing,69.6,139.0,0,1.83,300.1621026,96.0,20,15.2,0,98.0,8.0,98.0,0.1,2182.99711,286.0,14.8,14.8,0.577,11.3
1618,Mali,2015,Developing,58.2,266.0,52,,0.0,64.0,215,23.8,84,66.0,,64.0,1.5,729.725338,1746795.0,7.7,7.5,0.438,8.4
1619,Mali,2014,Developing,57.8,272.0,52,0.01,46.56231672,73.0,290,23.2,85,74.0,6.86,73.0,1.6,825.5729915,16962846.0,7.9,7.7,0.43,8.2
1620,Mali,2013,Developing,57.3,275.0,53,0.01,36.86104319,69.0,221,22.5,86,7.0,6.58,69.0,1.6,777.659139,16477818.0,8.1,7.9,0.421,8.0
1621,Mali,2012,Developing,57.2,27.0,53,0.01,96.5465827,66.0,341,21.9,88,72.0,6.47,66.0,1.5,777.3476868,16667.0,8.3,8.1,0.411,7.7
1622,Mali,2011,Developing,56.8,271.0,54,0.61,101.8113996,66.0,24,21.3,90,72.0,6.59,66.0,1.5,835.88998,1554989.0,8.5,8.3,0.404,7.5
1623,Mali,2010,Developing,56.5,273.0,54,0.6,9.585584394,72.0,1719,2.7,91,77.0,6.35,73.0,1.5,78.377632,157585.0,8.8,8.5,0.396,7.3
1624,Mali,2009,Developing,56.0,276.0,55,0.59,84.63438925,71.0,2939,2.2,93,77.0,6.85,73.0,1.6,697.153124,1466597.0,9.0,8.8,0.385,7.1
1625,Mali,2008,Developing,55.5,278.0,55,0.57,102.1413744,74.0,98,19.6,94,74.0,6.74,74.0,1.6,689.6784228,14138216.0,9.2,9.0,0.36,5.8
1626,Mali,2007,Developing,55.0,282.0,56,0.55,81.8405007,74.0,2,19.0,96,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,9.3,0.363,6.4
1627,Mali,2006,Developing,54.3,288.0,57,0.53,67.70920683,9.0,128,18.5,98,79.0,6.56,78.0,1.8,521.6425796,1322764.0,9.7,9.5,0.35,6.1
1628,Mali,2005,Developing,53.6,29.0,57,0.55,60.21211141,83.0,33,18.0,101,78.0,6.34,77.0,1.9,487.942556,12798763.0,9.9,9.7,0.338,5.8
1629,Mali,2004,Developing,52.8,296.0,58,0.49,57.11644801,73.0,172,17.5,103,7.0,6.28,69.0,2.0,439.3572924,1239196.0,1.1,1.0,0.333,5.5
1630,Mali,2003,Developing,52.0,299.0,59,0.54,6.660451777,79.0,232,17.0,106,67.0,6.25,63.0,2.2,391.791281,125128.0,1.3,1.2,0.318,5.2
1631,Mali,2002,Developing,51.2,31.0,60,0.53,3.67646576,,717,16.5,108,65.0,6.32,61.0,2.3,334.22416,11638929.0,1.5,1.5,0.308,4.9
1632,Mali,2001,Developing,55.0,34.0,60,0.51,4.395885717,,4464,16.1,110,56.0,6.39,49.0,2.4,36.8473237,11293258.0,1.8,1.7,0.297,4.6
1633,Mali,2000,Developing,49.8,37.0,60,0.47,23.94507124,,1578,15.6,111,53.0,6.29,43.0,2.5,269.3483829,196769.0,11.0,1.9,0.291,4.4
1634,Malta,2015,Developed,81.7,54.0,0,,0.0,95.0,2,69.6,0,97.0,,97.0,0.1,23819.4636,431874.0,0.8,0.8,0.853,14.6
1635,Malta,2014,Developed,81.4,55.0,0,8.49,409.6000248,9.0,0,69.2,0,99.0,9.75,99.0,0.1,2618.92599,427364.0,0.8,0.8,0.847,14.3
1636,Malta,2013,Developed,81.1,57.0,0,8.58,374.2947283,94.0,0,68.8,0,99.0,9.89,99.0,0.1,2393.1888,423374.0,0.8,0.7,0.828,14.2
1637,Malta,2012,Developed,81.0,58.0,0,7.67,343.123395,93.0,0,68.4,0,99.0,9.95,99.0,0.1,2193.8836,419455.0,0.8,0.7,0.821,14.1
1638,Malta,2011,Developed,87.0,59.0,0,6.91,3601.287457,82.0,3,68.0,0,96.0,9.6,96.0,0.1,22821.847,416268.0,0.8,0.7,0.826,14.8
1639,Malta,2010,Developed,83.0,62.0,0,7.91,278.0687051,75.0,0,67.6,0,76.0,8.3,76.0,0.1,2187.79469,41458.0,0.8,0.7,0.819,14.6
1640,Malta,2009,Developed,82.0,63.0,0,7.38,335.5180568,86.0,1,67.1,0,73.0,8.33,73.0,0.1,2675.58259,412477.0,0.8,0.7,0.815,14.4
1641,Malta,2008,Developed,80.0,64.0,0,7.14,2655.573684,86.0,1,66.6,0,72.0,8.15,72.0,0.1,21928.767,49379.0,0.7,0.7,0.813,14.6
1642,Malta,2007,Developed,79.6,65.0,0,7.45,2578.888314,82.0,2,66.1,0,76.0,8.36,74.0,0.1,19375.5696,46724.0,0.7,0.7,0.808,14.4
1643,Malta,2006,Developed,79.3,66.0,0,8.84,2380.699796,86.0,1,65.6,0,83.0,8.93,85.0,0.1,16671.5672,4538.0,0.7,0.7,0.809,14.8
1644,Malta,2005,Developed,79.0,67.0,0,6.41,2247.035692,85.0,6,65.0,0,94.0,8.83,92.0,0.1,15835.34667,43834.0,0.7,0.7,0.805,14.8
1645,Malta,2004,Developed,78.7,69.0,0,6.53,203.3157499,85.0,4,64.5,0,89.0,8.46,89.0,0.1,1519.5497,41268.0,0.7,0.7,0.797,14.2
1646,Malta,2003,Developed,78.5,71.0,0,6.7,1678.392773,89.0,4,63.9,0,94.0,8.6,94.0,0.1,13689.98999,398582.0,0.7,0.7,0.79,13.8
1647,Malta,2002,Developed,78.2,75.0,0,5.73,1552.740429,,7,63.4,0,95.0,7.86,95.0,0.1,11843.9392,395969.0,0.7,0.7,0.786,13.8
1648,Malta,2001,Developed,77.8,79.0,0,5.62,130.0150391,,2,62.8,0,95.0,7.11,95.0,0.1,1121.78636,39328.0,0.7,0.7,0.783,13.7
1649,Malta,2000,Developed,77.5,8.0,0,5.59,134.3547253,,2,62.3,0,94.0,6.83,94.0,0.1,1139.5651,3987.0,0.8,0.7,0.779,13.8
1650,Marshall Islands,2013,Developing,,,0,0.01,871.8783173,8.0,0,81.6,0,79.0,17.24,79.0,0.1,3617.752354,,0.1,0.1,,0.0
1651,Mauritania,2015,Developing,63.1,25.0,8,,0.0,73.0,1,3.8,12,67.0,,73.0,0.9,1158.256469,4182341.0,7.8,7.5,0.513,8.5
1652,Mauritania,2014,Developing,63.0,26.0,8,0.01,80.92679802,84.0,14,3.1,12,84.0,3.77,84.0,0.9,1326.66882,46392.0,8.0,7.7,0.509,8.5
1653,Mauritania,2013,Developing,62.7,28.0,8,0.01,8.88028118,8.0,62,29.4,12,8.0,3.63,8.0,1.1,145.57838,394617.0,8.1,7.9,0.501,8.2
1654,Mauritania,2012,Developing,62.5,29.0,8,0.01,62.48419552,8.0,35,28.8,12,8.0,3.36,8.0,1.2,1364.283745,383239.0,8.3,8.1,0.491,7.8
1655,Mauritania,2011,Developing,62.2,212.0,8,0.01,79.27658464,75.0,234,28.1,12,73.0,2.87,75.0,1.2,1393.261593,3717672.0,8.5,8.3,0.487,7.7
1656,Mauritania,2010,Developing,62.0,214.0,8,0.01,8.353074798,64.0,1292,27.4,12,52.0,3.28,64.0,1.2,123.383675,369543.0,8.7,8.5,0.484,7.6
1657,Mauritania,2009,Developing,61.7,215.0,8,0.01,11.14504291,64.0,322,26.8,12,63.0,3.79,64.0,1.2,146.83851,356288.0,8.9,8.7,0.476,7.1
1658,Mauritania,2008,Developing,61.4,217.0,8,0.02,61.76263795,74.0,4,26.1,12,73.0,3.23,74.0,1.3,1167.535689,347541.0,9.2,8.9,0.475,7.2
1659,Mauritania,2007,Developing,61.2,219.0,8,0.02,7.35400072,74.0,11,25.5,12,75.0,3.54,75.0,1.3,113.3128,3312665.0,9.4,9.1,0.475,7.4
1660,Mauritania,2006,Developing,69.0,221.0,8,0.01,55.79836969,68.0,22,24.8,12,68.0,3.21,68.0,1.3,944.134851,322653.0,9.6,9.4,0.466,7.2
1661,Mauritania,2005,Developing,66.0,223.0,8,0.01,55.12187071,42.0,127,24.2,12,71.0,4.21,71.0,1.3,697.7451989,31372.0,9.8,9.6,0.461,7.2
1662,Mauritania,2004,Developing,64.0,224.0,8,0.01,5.00378288,,5039,23.6,12,68.0,4.7,7.0,1.3,62.547286,342823.0,1.0,9.8,0.451,6.7
1663,Mauritania,2003,Developing,63.0,226.0,8,0.01,29.65370899,,3611,22.9,12,75.0,4.53,76.0,1.3,528.586613,2957117.0,1.3,1.1,0.447,6.6
1664,Mauritania,2002,Developing,62.0,228.0,7,0.02,4.113190741,,883,22.3,12,91.0,5.31,89.0,1.2,46.9542322,2873228.0,1.5,1.3,0.446,6.5
1665,Mauritania,2001,Developing,61.0,229.0,7,0.01,28.782245,,1398,21.7,12,75.0,4.34,75.0,1.2,464.229758,279729.0,1.7,1.5,0.444,6.5
1666,Mauritania,2000,Developing,60.0,23.0,7,0.03,8.594570232,,0,21.1,11,58.0,5.26,51.0,1.1,477.476124,279359.0,1.9,1.7,0.443,6.4
1667,Mauritius,2015,Developing,74.6,146.0,0,,0.0,97.0,0,33.3,0,98.0,,97.0,0.1,9252.11724,126265.0,6.9,6.8,0.779,15.2
1668,Mauritius,2014,Developing,74.2,148.0,0,0.01,115.2784282,97.0,0,32.8,0,98.0,4.81,97.0,0.1,1153.93822,126934.0,7.0,6.9,0.769,14.7
1669,Mauritius,2013,Developing,74.1,147.0,0,0.01,917.467628,98.0,0,32.3,0,98.0,4.82,98.0,0.1,9637.265,1258653.0,7.0,7.0,0.765,14.7
1670,Mauritius,2012,Developing,73.9,154.0,0,0.01,915.1859205,98.0,0,31.8,0,98.0,4.76,98.0,0.1,9291.227619,1255882.0,7.1,7.0,0.756,14.3
1671,Mauritius,2011,Developing,73.6,158.0,0,3.03,918.807245,98.0,2,31.3,0,98.0,5.2,98.0,0.1,9197.26972,125244.0,7.1,7.1,0.748,14.1
1672,Mauritius,2010,Developing,73.3,163.0,0,2.95,0.108055973,99.0,12,3.7,0,99.0,5.29,99.0,0.2,8.376432,1254.0,7.2,7.2,0.74,14.0
1673,Mauritius,2009,Developing,72.8,166.0,0,2.83,624.2361828,99.0,15,3.2,0,99.0,4.97,99.0,0.1,7318.12641,1247429.0,7.3,7.3,0.734,13.8
1674,Mauritius,2008,Developing,72.7,166.0,0,2.49,6.6489825,99.0,12,29.7,0,99.0,4.6,99.0,0.1,83.635,1244121.0,7.4,7.3,0.728,13.6
1675,Mauritius,2007,Developing,72.9,161.0,0,3.24,582.5143743,97.0,13,29.1,0,96.0,4.24,97.0,0.1,6574.654338,123963.0,7.5,7.4,0.72,13.5
1676,Mauritius,2006,Developing,71.8,165.0,0,3.73,502.3844946,97.0,3,28.6,0,98.0,4.38,97.0,0.1,5695.969327,1233996.0,7.6,7.5,0.713,13.4
1677,Mauritius,2005,Developing,72.1,168.0,0,3.94,479.9234077,97.0,7,28.0,0,97.0,4.47,97.0,0.1,5116.45424,1228254.0,7.7,7.6,0.704,13.0
1678,Mauritius,2004,Developing,71.9,168.0,0,4.16,509.3899943,98.0,28,27.5,0,98.0,4.29,98.0,0.1,5229.876738,12213.0,7.8,7.7,0.696,12.8
1679,Mauritius,2003,Developing,71.5,174.0,0,4.08,407.779262,97.0,777,26.9,0,99.0,4.15,99.0,0.1,4623.347642,121337.0,7.9,7.8,0.687,12.6
1680,Mauritius,2002,Developing,71.5,179.0,0,4.14,369.6317105,88.0,0,26.4,0,88.0,4.24,88.0,0.1,3957.51296,124621.0,7.9,7.9,0.683,12.5
1681,Mauritius,2001,Developing,71.5,177.0,0,4.38,70.15536981,92.0,0,25.8,0,93.0,3.87,92.0,0.1,3792.182152,1196287.0,8.0,8.0,0.673,12.2
1682,Mauritius,2000,Developing,71.0,177.0,0,4.6,336.3213326,88.0,0,25.3,0,88.0,3.78,88.0,0.1,3861.32414,1186873.0,8.1,8.1,0.667,12.1
1683,Mexico,2015,Developing,76.7,122.0,30,,0.0,82.0,0,63.5,35,87.0,,87.0,0.1,9143.128494,12589949.0,1.5,1.5,0.758,13.3
1684,Mexico,2014,Developing,76.6,122.0,31,5.26,168.173753,84.0,3,62.8,36,87.0,6.3,87.0,0.1,1452.27766,1242216.0,1.6,1.5,0.754,13.1
1685,Mexico,2013,Developing,76.6,12.0,32,5.23,150.408875,82.0,0,62.1,37,83.0,6.3,83.0,0.1,1298.86766,122535969.0,1.6,1.5,0.753,12.9
1686,Mexico,2012,Developing,76.3,123.0,33,5.29,112.696486,99.0,0,61.5,38,99.0,6.21,99.0,0.1,982.532572,1282837.0,1.6,1.5,0.748,12.7
1687,Mexico,2011,Developing,76.1,124.0,34,5.3,1117.196097,98.0,3,6.8,39,97.0,6.4,97.0,0.1,9834.472689,119917.0,1.6,1.6,0.745,12.6
1688,Mexico,2010,Developing,75.6,127.0,35,5.21,1033.039737,93.0,0,6.1,40,95.0,6.39,95.0,0.1,8959.581416,117318941.0,1.6,1.6,0.739,12.5
1689,Mexico,2009,Developing,75.7,13.0,36,5.27,881.7364327,95.0,0,59.4,42,95.0,6.6,95.0,0.1,7748.12331,11555228.0,1.7,1.6,0.738,12.5
1690,Mexico,2008,Developing,75.6,127.0,37,5.36,159.8772264,97.0,0,58.7,43,96.0,6.6,96.0,0.1,9689.52887,11366189.0,1.7,1.6,0.735,12.3
1691,Mexico,2007,Developing,76.0,123.0,38,5.35,105.7476131,98.0,0,57.9,45,98.0,5.92,98.0,0.1,933.341687,111836346.0,1.7,1.7,0.731,12.3
1692,Mexico,2006,Developing,75.8,125.0,40,5.11,980.2537444,98.0,23,57.2,47,98.0,5.83,98.0,0.1,8767.92258,1192378.0,1.8,1.7,0.723,12.2
1693,Mexico,2005,Developing,75.3,126.0,42,4.93,998.3498049,98.0,6,56.4,49,98.0,6.4,98.0,0.1,7986.798439,18472228.0,1.8,1.7,0.719,12.2
1694,Mexico,2004,Developing,75.4,124.0,44,4.9,920.8284115,98.0,64,55.7,52,98.0,6.11,98.0,0.1,7199.59665,16995583.0,1.8,1.8,0.714,12.1
1695,Mexico,2003,Developing,75.0,127.0,46,4.88,781.2062828,98.0,44,54.9,55,98.0,6.2,98.0,0.1,6751.998987,1564453.0,1.9,1.8,0.708,11.9
1696,Mexico,2002,Developing,75.0,127.0,49,4.77,12.1859723,97.0,0,54.1,58,98.0,5.52,97.0,0.1,716.8219,1435568.0,1.9,1.8,0.703,11.6
1697,Mexico,2001,Developing,75.0,126.0,52,4.86,13.31109532,97.0,3,53.2,62,97.0,5.35,97.0,0.1,731.378864,136768.0,1.9,1.9,0.7,11.6
1698,Mexico,2000,Developing,74.8,129.0,55,4.99,10.22840118,97.0,30,52.4,66,97.0,4.98,97.0,0.1,672.92113,11719673.0,2.0,1.9,0.694,11.4
1699,Micronesia (Federated States of),2015,Developing,69.4,166.0,0,,0.0,78.0,0,69.4,0,71.0,,72.0,0.1,,,0.2,0.2,0.637,11.7
1700,Micronesia (Federated States of),2014,Developing,69.4,164.0,0,1.58,0.0,81.0,140,68.7,0,76.0,13.71,77.0,0.1,,,0.2,0.2,0.639,11.7
1701,Micronesia (Federated States of),2013,Developing,69.2,166.0,0,1.67,0.0,83.0,0,68.1,0,81.0,13.38,81.0,0.1,,,0.2,0.2,0.641,11.7
1702,Micronesia (Federated States of),2012,Developing,69.0,168.0,0,2.98,0.0,82.0,0,67.5,0,81.0,12.77,81.0,0.1,,,0.2,0.2,0.64,11.7
1703,Micronesia (Federated States of),2011,Developing,68.9,169.0,0,1.89,0.0,83.0,0,67.0,0,83.0,13.76,84.0,0.1,,,0.2,0.2,0.638,11.7
1704,Micronesia (Federated States of),2010,Developing,68.7,171.0,0,1.76,0.0,88.0,0,66.4,0,85.0,13.83,85.0,0.1,,,0.2,0.2,0.633,11.5
1705,Micronesia (Federated States of),2009,Developing,68.5,172.0,0,2.06,0.0,89.0,0,65.8,0,81.0,13.44,91.0,0.1,,,0.2,0.2,0.629,11.4
1706,Micronesia (Federated States of),2008,Developing,68.4,174.0,0,1.97,0.0,89.0,0,65.2,0,88.0,12.94,85.0,0.1,,,0.2,0.2,0.628,11.2
1707,Micronesia (Federated States of),2007,Developing,68.2,175.0,0,1.64,0.0,9.0,0,64.7,0,79.0,11.99,79.0,0.1,,,0.2,0.2,0.625,11.0
1708,Micronesia (Federated States of),2006,Developing,68.0,176.0,0,1.73,0.0,84.0,0,64.1,0,81.0,11.92,67.0,0.1,,,0.2,0.2,0.622,10.9
1709,Micronesia (Federated States of),2005,Developing,67.9,178.0,0,1.9,0.0,91.0,0,63.6,0,94.0,12.11,94.0,0.1,,,0.2,0.2,0.617,10.7
1710,Micronesia (Federated States of),2004,Developing,67.7,179.0,0,2.02,0.0,8.0,0,63.2,0,82.0,1.64,78.0,0.1,,,0.2,0.2,0.616,10.5
1711,Micronesia (Federated States of),2003,Developing,67.5,18.0,0,3.15,0.0,89.0,0,62.8,0,88.0,9.69,92.0,0.1,,,0.2,0.2,0.612,10.4
1712,Micronesia (Federated States of),2002,Developing,66.2,21.0,0,2.78,0.0,85.0,0,62.4,0,84.0,8.2,84.0,0.1,,,0.2,0.2,0.608,10.2
1713,Micronesia (Federated States of),2001,Developing,67.2,183.0,0,2.82,0.0,81.0,0,62.0,0,79.0,8.58,75.0,0.1,,,0.3,0.2,0.604,10.1
1714,Micronesia (Federated States of),2000,Developing,67.0,185.0,0,2.23,0.0,87.0,0,61.5,0,85.0,7.88,85.0,0.1,,,0.3,0.3,0.0,0.0
1715,Monaco,2013,Developing,,,0,0.01,0.0,99.0,0,,0,99.0,4.3,99.0,0.1,,,,,,
1716,Mongolia,2015,Developing,68.8,222.0,1,,0.0,99.0,20359,52.7,1,99.0,,99.0,0.1,3944.1839,2976877.0,2.2,2.3,0.733,14.8
1717,Mongolia,2014,Developing,68.4,225.0,1,0.01,281.0023992,99.0,0,51.5,1,99.0,4.73,99.0,0.1,4181.583321,2923896.0,2.2,2.3,0.729,14.8
1718,Mongolia,2013,Developing,68.1,227.0,1,0.01,241.1958645,98.0,0,5.4,1,98.0,4.21,98.0,0.1,4385.379355,286917.0,2.2,2.3,0.72,14.7
1719,Mongolia,2012,Developing,67.8,231.0,1,0.01,253.8285861,99.0,0,49.2,2,99.0,4.22,99.0,0.1,4368.82248,2814226.0,2.2,2.3,0.712,14.7
1720,Mongolia,2011,Developing,67.3,235.0,1,0.01,257.8403154,99.0,0,48.0,2,99.0,4.45,99.0,0.1,3769.595255,2761516.0,2.2,2.3,0.701,14.6
1721,Mongolia,2010,Developing,66.3,25.0,1,5.8,22.31624272,96.0,7,46.9,2,96.0,4.7,96.0,0.1,265.353659,271265.0,2.2,2.3,0.693,14.3
1722,Mongolia,2009,Developing,66.9,235.0,1,4.61,134.1678932,97.0,8,45.9,2,96.0,5.29,95.0,0.1,1717.898761,2668289.0,2.2,2.3,0.686,13.8
1723,Mongolia,2008,Developing,67.4,225.0,2,4.26,181.0123284,96.0,31,44.9,2,95.0,5.58,96.0,0.1,2139.625631,2628131.0,2.2,2.3,0.673,13.4
1724,Mongolia,2007,Developing,65.9,26.0,2,3.79,126.698109,98.0,12,43.9,2,99.0,5.6,95.0,0.1,1634.81431,259167.0,2.2,2.4,0.661,13.0
1725,Mongolia,2006,Developing,65.0,271.0,2,2.91,122.1206485,98.0,26,43.0,2,98.0,4.68,99.0,0.1,1334.651896,255812.0,2.2,2.4,0.649,12.7
1726,Mongolia,2005,Developing,64.5,274.0,2,2.75,98.68367951,98.0,0,42.1,2,99.0,5.9,99.0,0.1,998.8226671,2526446.0,2.3,2.4,0.637,11.8
1727,Mongolia,2004,Developing,64.0,284.0,2,1.75,73.24150483,98.0,0,41.3,2,99.0,5.99,99.0,0.1,797.8377432,2496832.0,2.3,2.4,0.621,11.2
1728,Mongolia,2003,Developing,64.0,271.0,2,1.31,56.05686428,98.0,18,4.5,2,98.0,6.18,98.0,0.1,646.561295,2469286.0,2.4,2.5,0.609,10.5
1729,Mongolia,2002,Developing,63.8,263.0,2,2.43,55.60878216,98.0,1205,39.8,2,98.0,5.81,98.0,0.1,571.51883,2443659.0,2.4,2.5,0.599,10.1
1730,Mongolia,2001,Developing,63.2,266.0,2,2.87,61.84921903,95.0,10677,39.1,3,95.0,5.45,95.0,0.1,524.145924,2419776.0,2.5,2.6,0.588,9.4
1731,Mongolia,2000,Developing,62.8,274.0,2,2.79,56.431387,93.0,925,38.5,3,94.0,4.92,94.0,0.1,474.2133361,2397436.0,2.6,2.6,0.582,8.9
1732,Montenegro,2015,Developing,76.1,16.0,0,,0.0,82.0,0,61.8,0,89.0,,89.0,0.1,6461.192554,622159.0,1.8,1.8,0.804,15.1
1733,Montenegro,2014,Developing,75.9,17.0,0,0.01,726.0291764,87.0,0,61.3,0,91.0,6.42,91.0,0.1,7378.345289,62181.0,1.8,1.9,0.803,15.1
1734,Montenegro,2013,Developing,75.8,19.0,0,0.01,707.144691,9.0,0,6.7,0,94.0,6.43,94.0,0.1,7186.429787,62127.0,1.8,1.9,0.799,15.1
1735,Montenegro,2012,Developing,75.6,11.0,0,0.01,648.1331781,9.0,0,6.2,0,94.0,7.25,94.0,0.1,6586.71929,6261.0,1.9,1.9,0.797,15.1
1736,Montenegro,2011,Developing,75.4,113.0,0,6.56,666.7374371,91.0,5,59.7,0,95.0,6.92,95.0,0.1,7318.742449,6279.0,1.9,2.0,0.792,15.1
1737,Montenegro,2010,Developing,75.3,115.0,0,6.56,635.4849381,9.0,5,59.1,0,93.0,6.9,94.0,0.1,6682.281158,619428.0,2.0,2.0,0.787,15.0
1738,Montenegro,2009,Developing,75.0,117.0,0,6.45,489.6818699,87.0,0,58.5,0,91.0,6.7,92.0,0.1,6698.79439,618294.0,2.0,2.1,0.785,14.6
1739,Montenegro,2008,Developing,74.6,121.0,0,6.17,709.1311228,93.0,0,57.8,0,95.0,6.13,95.0,0.1,7325.73474,616969.0,2.1,2.1,0.774,14.2
1740,Montenegro,2007,Developing,74.2,125.0,0,4.98,678.5188944,9.0,0,57.2,0,92.0,6.74,92.0,0.1,5957.145693,615875.0,2.1,2.2,0.762,13.6
1741,Montenegro,2006,Developing,73.8,13.0,0,5.38,595.7306923,9.0,0,56.5,0,9.0,8.1,9.0,0.1,4383.59597,61525.0,2.2,2.2,0.751,13.2
1742,Montenegro,2005,Developing,73.6,133.0,0,,527.3076721,,0,55.7,0,,8.46,,0.1,3674.617924,614261.0,2.3,2.3,0.746,12.8
1743,Montenegro,2004,Developing,73.5,134.0,0,0.01,57.12190146,,0,55.0,0,,8.45,,0.1,338.199535,613353.0,2.3,2.4,0.74,12.6
1744,Montenegro,2003,Developing,73.5,134.0,0,0.01,495.0782963,,0,54.2,0,,8.91,,0.1,2789.1735,612267.0,2.4,2.4,0.0,0.0
1745,Montenegro,2002,Developing,73.4,136.0,0,0.01,36.48024032,,0,53.5,0,,8.33,,0.1,216.243274,69828.0,2.5,2.5,0.0,0.0
1746,Montenegro,2001,Developing,73.3,136.0,0,0.01,33.66981355,,0,52.7,0,,8.23,,0.1,199.583957,67389.0,2.5,2.6,0.0,0.0
1747,Montenegro,2000,Developing,73.0,144.0,0,0.01,274.5472605,,0,51.9,0,,7.32,,0.1,1627.42893,6495.0,2.6,2.7,0.0,0.0
1748,Morocco,2015,Developing,74.3,95.0,17,,0.0,99.0,17,58.5,20,99.0,,99.0,0.1,2847.285569,3483322.0,6.4,6.2,0.645,12.1
1749,Morocco,2014,Developing,74.1,96.0,18,0.43,198.7343495,99.0,10,57.5,21,99.0,5.91,99.0,0.1,3154.513484,3431882.0,6.4,6.2,0.64,12.1
1750,Morocco,2013,Developing,73.9,97.0,18,0.45,179.8598949,99.0,92,56.5,21,99.0,5.94,99.0,0.1,3111.762887,33824769.0,6.4,6.2,0.634,12.1
1751,Morocco,2012,Developing,73.6,99.0,19,0.55,19.15853732,99.0,668,55.5,22,99.0,6.15,99.0,0.1,294.746728,33333789.0,6.3,6.2,0.623,11.6
1752,Morocco,2011,Developing,73.3,14.0,19,0.54,22.0945504,98.0,982,54.6,22,98.0,5.99,99.0,0.1,339.91616,32858823.0,6.3,6.2,0.612,11.2
1753,Morocco,2010,Developing,72.8,11.0,20,0.56,183.6592186,98.0,633,53.6,23,99.0,5.86,99.0,0.1,2834.2472,3249639.0,6.3,6.2,0.603,10.7
1754,Morocco,2009,Developing,72.3,116.0,20,0.62,188.2902861,98.0,834,52.7,23,99.0,5.67,99.0,0.1,2861.5545,31989897.0,6.4,6.2,0.596,10.5
